patch_index,row,col,split,valid_pixels,change_pixels,no_change_pixels,builtup_pixels,veg_loss_pixels,veg_gain_pixels,other_pixels,change_fraction,builtup_fraction,mean_uncertainty_all,mean_uncertainty_change,mean_uncertainty_nochange,centroid_x,centroid_y
654,6656,1024,train,65536,6679,58857,3616,40,2613,410,0.1019134521484375,0.05517578125,0.025842340663075447,0.08455225080251694,0.01918003335595131,76.853477670749,28.341308224800432
655,6656,1280,train,65536,7581,57955,4978,88,2234,281,0.1156768798828125,0.075958251953125,0.021200407296419144,0.05388520285487175,0.016924962401390076,76.87647454202246,28.341308224800432
656,6656,1536,train,65536,9176,56360,4951,13,4182,30,0.1400146484375,0.0755462646484375,0.01961277797818184,0.04609694331884384,0.015300880186259747,76.89947141329593,28.341308224800432
657,6656,1792,train,65536,5866,59670,3050,92,2594,130,0.089508056640625,0.046539306640625,0.028361335396766663,0.07555840164422989,0.023721516132354736,76.92246828456939,28.341308224800432
658,6656,2048,train,65536,7302,58234,3351,882,1869,1200,0.111419677734375,0.0511322021484375,0.03469504415988922,0.08965534716844559,0.027803534641861916,76.94546515584284,28.341308224800432
659,6656,2304,train,65536,7673,57863,4792,185,2471,225,0.1170806884765625,0.0731201171875,0.02891649678349495,0.07528695464134216,0.022767484188079834,76.9684620271163,28.341308224800432
660,6656,2560,train,65536,6320,59216,3212,132,2481,495,0.096435546875,0.04901123046875,0.02751542255282402,0.07853814959526062,0.02206987328827381,76.99145889838977,28.341308224800432
661,6656,2816,train,65536,8160,57376,4673,231,3063,193,0.12451171875,0.0713043212890625,0.02287246100604534,0.05077693983912468,0.01890389248728752,77.01445576966323,28.341308224800432
662,6656,3072,train,65536,4853,60683,2271,224,1257,1101,0.0740509033203125,0.0346527099609375,0.0331600047647953,0.0977400690317154,0.027995342388749123,77.03745264093668,28.341308224800432
663,6656,3328,train,65536,5414,60122,3085,247,1419,663,0.082611083984375,0.0470733642578125,0.023677168413996696,0.07479921728372574,0.019073614850640297,77.06044951221014,28.341308224800432
664,6656,3584,train,65536,9821,55715,5953,250,3435,183,0.1498565673828125,0.0908355712890625,0.02302636206150055,0.05956596881151199,0.016585450619459152,77.0834463834836,28.341308224800432
665,6656,3840,train,65536,6771,58765,3554,775,1979,463,0.1033172607421875,0.054229736328125,0.032091788947582245,0.08504723012447357,0.02599017694592476,77.10644325475707,28.341308224800432
666,6656,4096,train,65536,10218,55318,4778,1771,1697,1972,0.155914306640625,0.072906494140625,0.050706710666418076,0.10702751576900482,0.04030347988009453,77.12944012603053,28.341308224800432
667,6656,4352,train,65536,11300,54236,5128,1849,2420,1903,0.17242431640625,0.0782470703125,0.050910480320453644,0.10140810906887054,0.04038936644792557,77.15243699730398,28.341308224800432
668,6656,4608,train,65536,6523,59013,3030,863,2205,425,0.0995330810546875,0.046234130859375,0.03344862163066864,0.0876879170536995,0.027453280985355377,77.17543386857744,28.341308224800432
669,6656,4864,train,65536,7647,57889,3654,290,3393,310,0.1166839599609375,0.055755615234375,0.02340954728424549,0.05954688787460327,0.018635891377925873,77.1984307398509,28.341308224800432
670,6656,5120,train,65536,8998,56538,4750,280,3606,362,0.137298583984375,0.072479248046875,0.023471560329198837,0.06699930876493454,0.01654413528740406,77.22142761112437,28.341308224800432
671,6656,5376,train,65536,8064,57472,4518,874,2280,392,0.123046875,0.068939208984375,0.018636692315340042,0.05391302704811096,0.013687006197869778,77.24442448239782,28.341308224800432
672,6656,5632,train,65536,8902,56634,5272,801,2167,662,0.135833740234375,0.0804443359375,0.026212066411972046,0.06433030962944031,0.02022046223282814,77.26742135367128,28.341308224800432
673,6656,5888,train,65536,7839,57697,3804,2419,175,1441,0.1196136474609375,0.05804443359375,0.036887116730213165,0.1062849834561348,0.02745838277041912,77.29041822494474,28.341308224800432
674,6656,6144,train,65536,8947,56589,4530,3125,159,1133,0.1365203857421875,0.069122314453125,0.046776555478572845,0.1288876235485077,0.03379439190030098,77.31341509621821,28.341308224800432
675,6912,0,train,57134,5824,51310,2350,71,3251,152,0.1019358000490076,0.041131375363181295,0.019719736650586128,0.06747407466173172,0.014299328438937664,76.76149018565516,28.31831135352697
676,6912,256,train,54249,7628,46621,4030,73,3404,121,0.1406108868366237,0.07428708363287803,0.019504424184560776,0.0485987551510334,0.014744092710316181,76.78448705692863,28.31831135352697
677,6912,512,train,56065,9862,46203,4987,34,4822,19,0.17590296976723446,0.0889503255150272,0.03229082003235817,0.10402499884366989,0.01697920449078083,76.80748392820209,28.31831135352697
678,6912,768,train,60268,8103,52165,4324,17,3720,42,0.13444945908276365,0.07174620030530297,0.016918163746595383,0.051452502608299255,0.011553804390132427,76.83048079947555,28.31831135352697
679,6912,1024,train,60729,6286,54443,2816,20,3414,36,0.10350903192873256,0.0463699385795913,0.013712888583540916,0.051366958767175674,0.009365342557430267,76.853477670749,28.31831135352697
680,6912,1280,train,62129,5783,56346,3645,253,1714,171,0.09308052600234995,0.05866825476025689,0.02547716163098812,0.07401901483535767,0.020495131611824036,76.87647454202246,28.31831135352697
681,6912,1536,train,65312,7799,57513,4918,167,2457,257,0.11941144047035766,0.0753000979911808,0.02121339552104473,0.059439875185489655,0.016029728576540947,76.89947141329593,28.31831135352697
682,6912,1792,train,65536,5746,59790,2889,70,2472,315,0.087677001953125,0.0440826416015625,0.029594415798783302,0.0809694156050682,0.024657120928168297,76.92246828456939,28.31831135352697
683,6912,2048,train,65215,8475,56740,4746,581,1585,1563,0.12995476500805028,0.07277466840450816,0.03254596143960953,0.09167581796646118,0.02371400222182274,76.94546515584284,28.31831135352697
684,6912,2304,train,63773,6568,57205,3508,277,2042,741,0.10299029369795995,0.05500760509933671,0.03506486862897873,0.08695491403341293,0.029107099398970604,76.9684620271163,28.31831135352697
685,6912,2560,train,59130,6356,52774,4927,115,893,421,0.10749196685269745,0.08332487738880433,0.035589538514614105,0.09526371955871582,0.02840249426662922,76.99145889838977,28.31831135352697
686,6912,2816,train,64489,7242,57247,3631,570,2185,856,0.11229822140209958,0.05630417590596846,0.03800779581069946,0.1068345457315445,0.029300900176167488,77.01445576966323,28.31831135352697
687,6912,3072,train,64518,5870,58648,1762,1752,936,1420,0.09098236151151616,0.027310208003967884,0.02693738229572773,0.08077753335237503,0.021548595279455185,77.03745264093668,28.31831135352697
688,6912,3328,train,64005,6434,57571,3168,1140,1565,561,0.10052339660963987,0.049496133114600424,0.023918384686112404,0.07236704975366592,0.018503878265619278,77.06044951221014,28.31831135352697
689,6912,3584,train,51189,5692,45497,2752,336,2384,220,0.1111957647150755,0.053761550333079375,0.02032732591032982,0.07444064319133759,0.013557362370193005,77.0834463834836,28.31831135352697
690,6912,3840,train,54743,4482,50261,1133,1672,1064,613,0.08187348154101895,0.020696710081654274,0.028805358335375786,0.09815331548452377,0.022621287032961845,77.10644325475707,28.31831135352697
691,6912,4096,train,65536,10432,55104,5892,2863,371,1306,0.1591796875,0.08990478515625,0.038304805755615234,0.08802074939012527,0.028892846778035164,77.12944012603053,28.31831135352697
692,6912,4352,train,65536,9979,55557,5365,1818,1178,1618,0.1522674560546875,0.0818634033203125,0.04019438475370407,0.09517646580934525,0.030318647623062134,77.15243699730398,28.31831135352697
693,6912,4608,train,65536,9042,56494,4080,2559,1383,1020,0.137969970703125,0.062255859375,0.034981951117515564,0.08127078413963318,0.027573315426707268,77.17543386857744,28.31831135352697
694,6912,4864,train,65536,9168,56368,4534,2274,1818,542,0.139892578125,0.069183349609375,0.02814554236829281,0.07540071755647659,0.020459702238440514,77.1984307398509,28.31831135352697
695,6912,5120,train,65536,8724,56812,4523,2379,1165,657,0.13311767578125,0.0690155029296875,0.032129257917404175,0.0877261832356453,0.023591846227645874,77.22142761112437,28.31831135352697
696,6912,5376,train,65536,8900,56636,3957,1091,3168,684,0.13580322265625,0.0603790283203125,0.028478272259235382,0.07871659100055695,0.020583633333444595,77.24442448239782,28.31831135352697
697,6912,5632,train,65536,8401,57135,4547,788,2384,682,0.1281890869140625,0.0693817138671875,0.024862995371222496,0.056384723633527756,0.020228112116456032,77.26742135367128,28.31831135352697
698,6912,5888,train,65536,7532,58004,4217,1385,997,933,0.11492919921875,0.0643463134765625,0.028403790667653084,0.08299033343791962,0.02131556160748005,77.29041822494474,28.31831135352697
699,6912,6144,train,65536,9081,56455,4389,2276,611,1805,0.1385650634765625,0.0669708251953125,0.041243232786655426,0.10249380022287369,0.031390849500894547,77.31341509621821,28.31831135352697
700,0,6912,val,65536,10569,54967,5389,2092,1478,1610,0.1612701416015625,0.0822296142578125,0.03633087873458862,0.08424744755029678,0.0271175317466259,77.38240571003858,28.939226877910382
701,0,7168,val,65536,10900,54636,5583,1081,2078,2158,0.16632080078125,0.0851898193359375,0.029029488563537598,0.06760985404253006,0.021332625299692154,77.40540258131205,28.939226877910382
702,0,7424,val,65536,11266,54270,5402,1397,2645,1822,0.171905517578125,0.082427978515625,0.031174037605524063,0.07171643525362015,0.02275777794420719,77.4283994525855,28.939226877910382
703,0,7680,val,65536,10335,55201,5510,419,3015,1391,0.1576995849609375,0.084075927734375,0.029965084046125412,0.06822440773248672,0.022801987826824188,77.45139632385896,28.939226877910382
704,0,7936,val,65536,9616,55920,5345,1233,1642,1396,0.146728515625,0.0815582275390625,0.03320859745144844,0.08921807259321213,0.023577207699418068,77.47439319513242,28.939226877910382
705,256,6912,val,65058,11149,53909,5720,4119,335,975,0.171370162009284,0.08792154692735712,0.038645271211862564,0.08631451427936554,0.02878672443330288,77.38240571003858,28.916230006636923
706,256,7168,val,60489,8594,51895,3370,3652,732,840,0.14207541867116336,0.055712608904098265,0.03571873530745506,0.08181453496217728,0.02808510884642601,77.40540258131205,28.916230006636923
707,256,7424,val,65536,11064,54472,5622,3518,501,1423,0.1688232421875,0.085784912109375,0.039693403989076614,0.0887022390961647,0.029739050194621086,77.4283994525855,28.916230006636923
708,256,7680,val,65536,10746,54790,5966,1919,1584,1277,0.163970947265625,0.091033935546875,0.030852967873215675,0.06660249084234238,0.023841390386223793,77.45139632385896,28.916230006636923
709,256,7936,val,65536,7722,57814,4158,1623,1035,906,0.117828369140625,0.063446044921875,0.03163440153002739,0.08694283664226532,0.02424706146121025,77.47439319513242,28.916230006636923
710,512,6912,val,65536,11076,54460,5803,40,5203,30,0.16900634765625,0.0885467529296875,0.03540751710534096,0.0883001908659935,0.024650271981954575,77.38240571003858,28.893233135363463
711,512,7168,val,65536,9832,55704,5211,406,3759,456,0.1500244140625,0.0795135498046875,0.029821524396538734,0.07331192493438721,0.022145278751850128,77.40540258131205,28.893233135363463
712,512,7424,val,65536,10919,54617,5435,1754,2928,802,0.1666107177734375,0.0829315185546875,0.03904338926076889,0.09263879060745239,0.028328625485301018,77.4283994525855,28.893233135363463
713,512,7680,val,65536,10101,55435,5739,2185,1200,977,0.1541290283203125,0.0875701904296875,0.04165859892964363,0.10182665288448334,0.030695173889398575,77.45139632385896,28.893233135363463
714,512,7936,val,65536,8919,56617,4520,1597,1494,1308,0.1360931396484375,0.0689697265625,0.03036324866116047,0.07196973264217377,0.023808885365724564,77.47439319513242,28.893233135363463
715,768,6912,val,65536,9509,56027,4695,21,4763,30,0.1450958251953125,0.0716400146484375,0.025624006986618042,0.0639621764421463,0.019117185845971107,77.38240571003858,28.870236264090003
716,768,7168,val,65536,10752,54784,5641,36,4919,156,0.1640625,0.0860748291015625,0.029485289007425308,0.07002574950456619,0.02152874507009983,77.40540258131205,28.870236264090003
717,768,7424,val,65536,10235,55301,5024,31,5086,94,0.1561737060546875,0.07666015625,0.029143061488866806,0.08045627176761627,0.019646113738417625,77.4283994525855,28.870236264090003
718,768,7680,val,65536,10599,54937,4880,21,5565,133,0.1617279052734375,0.074462890625,0.026613757014274597,0.06010061874985695,0.02015313319861889,77.45139632385896,28.870236264090003
719,768,7936,val,65536,10163,55373,4985,216,4518,444,0.1550750732421875,0.0760650634765625,0.025512561202049255,0.061892423778772354,0.018835505470633507,77.47439319513242,28.870236264090003
720,1024,6912,val,65536,10566,54970,5157,11,5378,20,0.161224365234375,0.0786895751953125,0.022036757320165634,0.05739634856581688,0.015240154229104519,77.38240571003858,28.847239392816544
721,1024,7168,val,65536,9483,56053,5159,35,4135,154,0.1446990966796875,0.0787200927734375,0.024997949600219727,0.06942249834537506,0.017482241615653038,77.40540258131205,28.847239392816544
722,1024,7424,val,65536,10524,55012,5252,23,5203,46,0.16058349609375,0.08013916015625,0.024786872789263725,0.06323787569999695,0.01743105612695217,77.4283994525855,28.847239392816544
723,1024,7680,val,65536,10097,55439,5066,9,5002,20,0.1540679931640625,0.077301025390625,0.026028800755739212,0.06046163663268089,0.01975761540234089,77.45139632385896,28.847239392816544
724,1024,7936,val,65536,10495,55041,5064,8,5293,130,0.1601409912109375,0.0772705078125,0.03137625753879547,0.07030178606510162,0.02395409159362316,77.47439319513242,28.847239392816544
725,1280,6912,val,65536,8431,57105,4396,71,3611,353,0.1286468505859375,0.06707763671875,0.022003334015607834,0.054905761033296585,0.017145605757832527,77.38240571003858,28.824242521543084
726,1280,7168,val,65536,10340,55196,5440,95,4587,218,0.15777587890625,0.0830078125,0.028969256207346916,0.07219135761260986,0.02087235637009144,77.40540258131205,28.824242521543084
727,1280,7424,val,65536,11193,54343,5688,12,5432,61,0.1707916259765625,0.0867919921875,0.0361313633620739,0.09152970463037491,0.024720991030335426,77.4283994525855,28.824242521543084
728,1280,7680,val,65536,10434,55102,4870,17,5502,45,0.159210205078125,0.074310302734375,0.023306654766201973,0.05497334152460098,0.01731031760573387,77.45139632385896,28.824242521543084
729,1280,7936,val,65536,10496,55040,5443,15,4922,116,0.16015625,0.0830535888671875,0.03183039277791977,0.09796538203954697,0.019218608736991882,77.47439319513242,28.824242521543084
730,1536,6912,val,65536,8894,56642,4193,9,4610,82,0.135711669921875,0.0639801025390625,0.025578297674655914,0.06790853291749954,0.018931549042463303,77.38240571003858,28.801245650269625
731,1536,7168,val,65536,10485,55051,5165,31,5249,40,0.1599884033203125,0.0788116455078125,0.02768639661371708,0.0661018043756485,0.02036980725824833,77.40540258131205,28.801245650269625
732,1536,7424,val,65536,10965,54571,5632,20,5261,52,0.1673126220703125,0.0859375,0.027293611317873,0.07074704021215439,0.018562471494078636,77.4283994525855,28.801245650269625
733,1536,7680,val,65536,10125,55411,5038,13,5020,54,0.1544952392578125,0.076873779296875,0.030679747462272644,0.07644034177064896,0.022318126633763313,77.45139632385896,28.801245650269625
734,1536,7936,val,65536,10251,55285,4897,11,5334,9,0.1564178466796875,0.0747222900390625,0.02833220362663269,0.07433754205703735,0.019801849499344826,77.47439319513242,28.801245650269625
735,1792,6912,val,65536,9002,56534,4759,29,4150,64,0.137359619140625,0.0726165771484375,0.019801631569862366,0.053415246307849884,0.014449282549321651,77.38240571003858,28.778248778996165
736,1792,7168,val,65536,9607,55929,5269,7,4298,33,0.1465911865234375,0.0803985595703125,0.028923602774739265,0.07710257172584534,0.020647836849093437,77.40540258131205,28.778248778996165
737,1792,7424,val,65536,10382,55154,5355,7,4997,23,0.158416748046875,0.0817108154296875,0.02954384684562683,0.075785331428051,0.020839514210820198,77.4283994525855,28.778248778996165
738,1792,7680,val,65536,10408,55128,5398,7,4980,23,0.1588134765625,0.082366943359375,0.024993322789669037,0.06346436589956284,0.01773010939359665,77.45139632385896,28.778248778996165
